isbn,average_rating,ratings_count,work_text_reviews_count
1439133913,4.24,12109,584
752865366,3.67,12365,1015
61944394,4.32,9873,386
1467964409,3.77,10586,1174
804467250,4.23,10356,25
1451650051,4.28,17866,1410
034553283X,3.76,10841,1722
805077642,4,11475,983
393062627,3.5,9773,2499
446677167,3.94,11452,698
739318926,3.3,12095,2177
425227944,4.17,19619,1329
038553504X,4.09,9620,1703
60827645,4.3,15604,361
1400033888,3.77,9919,1192
452286107,3.52,11268,281
140436146,3.82,11784,424
043985802X,4.11,12447,330
449206521,4.03,11999,309
330487140,3.77,11011,677
553447432,4.48,15165,3019
1447256239,3.73,12058,2831
449911608,3.88,13134,612
375714677,3.82,11879,1312
618665455,4.22,12839,1649
1416554955,4.09,12308,652
545054745,3.95,14651,2487
451190556,4.52,12958,141
439925509,3.87,13474,2393
145210655X,4.14,14005,1326
068482471X,4.03,11090,222
8370541291,4.28,9902,403
042518546X,3.91,10659,1220
1599908735,3.95,16023,2173
812997530,3.24,9949,2270
751534552,3.68,11094,189
006054094X,3.58,10200,906
374386153,3.95,12337,1265
679767959,3.57,12503,1869
316211338,3.42,10800,1781
451210743,3.83,11362,652
99464691,3.84,10678,888
553290983,3.98,13576,222
802170374,3.89,12016,1894
631231277,4.23,9403,224
312187149,4.38,8664,448
609804618,4.18,10999,123
60521600,4.04,12302,453
425212017,3.74,14468,311
312997124,3.87,11171,265
553374117,4.09,9477,228
6473296,3.78,12122,278
425243915,4.26,20804,1555
671739166,4.09,8618,631
679724532,3.93,11216,504
385338902,3.97,9884,1291
345324390,3.86,10859,765
1442364459,4.2,6945,925
575100133,4.47,18759,1589
802122515,4.05,10809,2219
374116342,3.8,10233,1047
890420254,3.87,10114,219
6514944,4.04,15363,1397
312850530,3.72,12663,246
1423183096,4.13,13526,2573
1413903177,4.34,12754,618
803283857,4.13,8888,514
385529376,3.5,9400,1443
034083384X,3.92,11895,857
084394952X,4.33,16196,312
1401200605,4.1,31527,273
778313654,3.98,13179,1943
743292511,4.05,10626,1036
142500593,3.73,11076,431
345507460,4.09,13833,497
553803190,3.83,14665,2723
307393879,3.69,13236,2206
1405204664,4.18,14296,39
006174266X,4,11956,1703
1400031605,4.18,12709,158
440225450,4,11989,628
380817934,3.93,11393,479
802715524,3.74,10473,1583
451470893,3.98,9755,1615
446697435,3.75,12419,1476
1414358466,4.53,9409,363
763644102,3.82,14726,2735
345477243,3.51,13416,1237
097496090X,4.09,11279,481
1606840584,4.04,15328,1006
553807145,3.71,12416,1223
038070613X,3.98,12435,513
446695645,3.81,11909,763
812532597,3.56,13107,497
006170654X,3.68,12250,1935
451412702,4.16,18032,491
805423516,4.45,9530,168
679772669,3.88,11289,762
5559608475,3.79,9781,304
60256575,4.32,9056,458
60997028,3.95,8834,544
345468694,3.56,12480,1304
373776985,4.11,17942,1385
886774012,4.2,16547,238
1250010136,3.56,10007,1657
545415071,3.89,17878,1391
1416575642,3.97,10408,689
340752475,4.27,11355,714
842332359,3.96,10474,387
399159312,4.16,10456,1263
399157700,4.17,11286,1058
679759328,3.56,11066,720
452276721,4.11,11723,425
553211587,3.74,11014,854
1888009039,4,10112,129
1250021529,4.06,13683,2662
044669570X,3.94,10717,503
312147015,3.78,13732,1919
373210043,3.98,18243,1110
141319623,3.94,13003,341
689717385,4.2,13099,527
340682388,4.02,9974,988
1416983309,4.2,12141,986
345491149,4.14,10996,169
149033274X,4.01,16089,831
142401447,3.99,15605,174
670020478,3.89,9074,1216
670025771,3.55,9228,2139
1484721349,4.31,11947,790
1482658143,4.22,14183,2546
1416544186,3.53,9666,1052
345459210,3.69,9709,432
345397673,3.94,12947,155
375755195,4.24,10999,575
62048546,3.9,15315,1161
671876465,4.32,14391,458
312363044,3.93,15848,1476
1596914521,4.01,11004,1211
2246760011,4.07,7765,1671
62305190,3.75,8841,1583
345540875,4.08,8301,1900
61797081,4.13,17452,1493
679417370,4.13,12049,674
1406507881,3.84,11418,346
031609739X,3.32,12736,1835
441010288,3.97,12146,629
778325644,3.95,18218,1444
014118616X,3.9,10849,786
1475145578,4.17,15420,817
689857977,4.16,14836,516
670032085,4.31,10914,614
671888587,3.79,13804,305
307461181,4.05,10609,1406
140280464,3.93,10297,1254
446696161,3.9,11792,1806
385337388,3.95,8812,790
439874025,4.36,14864,3526
039953346X,4.19,10012,797
60007761,4.15,10693,615
874778883,4.05,11283,685
307270742,3.36,12653,1724
439395623,3.55,14037,1284
1451649916,4.3,17488,1527
446546313,4.04,10273,1275
037572737X,4.21,10193,647
1442408626,3.74,13676,867
345419391,3.84,14387,207
156005204,3.9,5321,589
688044026,4.2,9412,135
1484709012,3.9,12256,2402
1857239407,4.07,10647,413
345498208,3.91,11460,551
1592400825,3.68,10668,812
345476867,4.03,10977,52
61728934,3.63,11366,1046
1410400964,3.94,11769,450
042520426X,4.34,16775,597
689849230,3.96,12689,1481
307459659,3.88,10080,586
055358359X,4.07,11454,463
61131644,4.32,14773,514
385521723,4.06,7646,1552
763655996,4.23,14779,2377
761147489,4.04,10209,897
446580856,3.84,6590,1234
84386874,4.45,11013,193
385530803,3.98,10159,919
1423168232,4.16,16704,2671
1405208198,4.2,10146,309
99459051,3.95,10138,582
081099478X,4.29,15020,415
316611689,3.97,11746,195
1931514941,3.73,10926,119
075730334X,4.25,9759,142
1612187005,3.97,6029,868
380753022,4.23,15496,566
62429973,4.34,9134,2099
192805622,3.7,11742,646
486424529,3.81,11478,463
758278438,4.02,8479,1194
1421506289,4.41,14480,470
980003431,4.15,12198,786
1250029880,4.58,14344,2217
019280474X,3.79,11028,445
039458404X,4.26,10729,143
312340710,3.94,8918,930
803737203,4.04,12890,1965
805090053,3.99,13108,2006
1590388003,3.97,11192,334
1935618040,4.28,10189,514
006444001X,4.25,13135,162
399158820,4.23,12807,1199
1555977073,3.99,11925,1556
316005274,4.07,9915,252
374106681,3.83,12029,1638
758266944,4.05,18386,1140
439050235,4.06,12461,452
1401341705,3.88,11421,1387
140097317,3.81,10157,683
850515025,4.23,8306,406
61160881,4.01,12396,1084
553262149,4.14,15498,420
446500046,4.3,13337,471
006000942X,3.63,12467,1764
765332000,3.76,11464,1002
62289241,4.34,17853,2607
743281640,4.18,11070,587
810987880,3.46,14505,1824
312291450,3.99,11853,670
1421515636,4.31,13515,205
3499237709,3.89,4886,1549
62219685,3.79,8367,984
152002650,4.15,12839,439
3822859710,4.07,8308,17
631227083,3.94,7861,47
811879542,4.44,15315,1481
340894334,4.12,11584,306
752849190,4.03,10955,634
192723715,4.17,14848,205
689875460,3.76,12935,701
019283617X,4.1,9214,358
1563890526,4.1,12881,248
1401341764,3.69,10824,803
749955910,4.28,13182,1112
1585678449,4.2,10560,1039
140132937,4.15,13159,350
61998168,4.39,11547,533
394839730,4.28,13496,441
62333046,4.21,21213,1986
345379187,4.26,10690,366
399155988,4.15,12594,765
449911934,3.79,11051,604
60562250,3.72,14205,571
330344951,4.11,5990,1577
1250067847,4.08,10320,1971
1587672286,3.4,12179,1355
752858637,3.86,11118,75
1565125525,3.82,8634,1814
140449213,4.05,11283,458
1627761314,3.75,10203,1590
140294295,4.21,10342,303
345479335,3.79,10769,336
60519568,3.89,16168,784
1416593381,4.14,14258,954
1594205345,3.95,9860,1692
61043494,4.26,14750,1203
174348495X,4.5,14210,3003
60082097,3.98,12868,1127
1846058317,3.75,9922,891
451463072,4.13,16307,626
394758250,4.07,11613,702
439673631,4.39,10808,290
525954562,4,8644,1371
1401211038,4.14,10232,96
886778441,4,12015,237
786814179,3.84,12654,472
156031612,3.79,7920,1420
345501748,3.42,10440,1577
316043001,3.69,9413,573
743484258,3.64,11526,1301
425266869,4.06,17319,2081
62209841,3.81,11530,2129
076790284X,3.74,10773,388
451236718,4.26,14778,994
62007289,3.92,8727,948
446610380,4.21,10500,897
1613778538,4.5,14363,1463
307020754,4.28,11493,19
618446877,3.96,9662,742
345327861,4.07,14864,360
60283246,4.2,11948,394
034551128X,4.07,9052,1257
006245496X,3.79,10758,1659
316261246,3.88,9728,1952
312359667,3.85,10617,1405
1250002826,4.36,8185,937
440220424,4.14,11668,491
374299250,3.69,9478,1553
671038540,4.1,11352,403
385342942,3.75,9815,2208
842386882,4.49,11105,258
055299877X,4.18,9799,439
140449442,3.71,10734,1079
307394999,3.16,12907,2668
125011117X,3.77,17944,5003
486437507,3.57,5719,1148
393307611,4.42,10513,489
451163931,3.47,10198,433
778325504,4.16,12324,1099
670020575,4.11,10305,788
312571259,4.07,10379,1576
802135781,3.83,10450,724
312576986,3.68,10567,1240
399154701,4.29,15651,619
1423157311,4.02,16580,3455
802130917,3.95,11636,311
156030373,3.43,9723,515
1250077699,4.15,12045,2021
072324734X,4.46,13271,48
606300538,4.48,11639,241
9509051373,4.21,9115,4
425223256,4.22,19705,993
743254430,4.23,9053,1261
735102864,4.1,9482,677
1439134340,4.13,10808,985
1847376177,4.15,11566,799
310240506,4.1,9216,342
1937007294,3.89,12609,1203
755358783,3.62,9071,1552
345505719,3.94,10482,839
345543122,3.95,11337,1361
1419717014,4.28,11836,1867
786813075,4.13,9634,1397
006178480X,4.11,9389,1012
571225365,3.72,10430,1012
802118585,3.7,7838,1316
62240196,3.91,15558,2043
451410815,4.01,11947,385
1463756976,4.12,11604,477
743262131,4.19,9349,1052
62277022,3.86,9136,1863
1620402750,3.43,7826,1113
61256684,3.49,10341,1654
385366434,4.2,11562,516
543896609,3.81,12298,404
399157239,3.79,10644,974
671729403,3.89,12450,112
756403014,3.94,12739,371
1439156336,4.04,11376,759
316899984,3.47,11642,262
802472966,4.1,9714,297
968709184,3.92,12133,441
316701343,3.79,13093,586
345417968,3.22,10532,323
1401322905,3.83,10607,605
156097432X,4.2,9823,658
452275040,4.09,9121,189
7350481,3.75,10994,1681
1419122126,3.92,13964,441
62227327,3.74,11645,2497
99409968,3.55,11602,505
1595828753,4.43,12220,258
552551317,3.53,11953,221
64440516,4.3,12446,73
743235274,4,12838,765
61990655,3.9,16529,1320
788720392,3.88,12663,261
399160450,4.1,8320,773
671725823,4.18,8827,490
440409411,3.96,14611,598
61767891,3.47,9312,1071
1416549978,4.07,11706,939
1476778019,4.13,17215,1699
399157573,3.53,9402,1467
486275442,3.76,10688,364
439679966,3.98,12391,448
1476776075,4.26,17714,1427
031298328X,3.7,14923,319
316032220,3.79,10987,2193
312989768,3.64,9825,912
076534078X,3.73,10126,221
345418530,3.73,13795,180
517502917,4.58,9551,66
425272354,4.3,20085,1909
140547126,4.22,13413,258
62325345,3.67,8447,1464
805445528,4.43,9922,192
140504206,4.05,13105,329
1515303942,4.18,14964,2328
143035061,4.28,12491,375
316002925,3.57,14222,1529
000741949X,3.94,7998,1033
451217454,3.94,11315,403
545240778,3.82,16286,1805
044669567X,3.82,11308,578
1400034698,4.02,5911,763
553297988,3.64,12686,233
1595541810,3.93,11122,466
399164421,4.28,11740,1178
743431677,3.77,9611,882
142501085,3.99,13426,166
679761047,3.7,9942,1095
767921992,3.86,10292,686
425161242,3.89,11572,257
425178102,3.81,10954,646
486434095,4.03,8354,804
031234872X,3.69,10464,435
014132063X,4.2,11045,1403
316909688,3.57,13443,302
399162372,4.19,8057,1107
62081896,3.95,13636,792
449138240,3.92,10414,140
380008319,4.14,12510,262
375834869,3.94,13291,1844
743231511,3.82,8659,432
143036939,3.52,11333,1559
307716546,3.79,11041,1747
9792230300,4.07,9355,781
876855966,3.93,8815,361
312980388,4.02,9718,300
1250054052,4.12,9006,1270
1451688385,3.61,9050,1988
345452887,4.02,11856,884
9735004100,3.92,11079,184
786886323,4.09,10000,901
872862097,3.71,9227,906
039915583X,3.47,11843,1613
99417472,4.06,13263,692
99449897,4.29,8568,540
679722017,4.4,11223,248
044657449X,4.21,18214,1264
039916443X,4.25,10444,1180
553384104,4.32,9867,308
425152898,4.19,12833,405
1563897776,4.21,11808,331
1908844965,3.97,15026,2113
805095837,3.79,9789,1169
451190521,4.47,11985,165
743484355,3.84,12157,533
1556520743,4.48,10518,572
60596384,4.2,10755,404
899190359,4.14,12918,238
446539252,3.99,10111,762
142002054,3.59,10205,643
60594527,3.9,10907,1093
142437271,3.8,10544,844
61238961,3.51,12419,1641
375836578,3.94,13390,1161
345495802,4.07,9715,1718
1595143378,3.56,15945,2647
1439172951,4.04,9246,504
375423729,3.98,9874,1167
385333218,4.18,8768,1407
440236924,3.88,11207,280
743457927,3.99,10901,459
394758269,4.08,11080,535
425255700,4.01,13828,1683
425157539,4.15,12408,363
842339523,4.76,9081,731
753510995,3.93,7866,569
64401510,4.17,11756,235
142302260,4.13,12674,627
312983603,3.98,11562,783
60653205,4.41,9835,588
515122734,3.87,14219,405
345454944,4.17,10496,285
698193032,3.87,11476,2200
449214729,4.12,11501,254
142003255,3.94,11612,488
671733419,3.98,7903,299
1423101952,3.88,13464,1386
385265565,4.25,10312,764
2310015,3.7,14221,795
8143676,4.22,15230,1872
142400580,4.16,13422,776
1846164257,3.99,11259,329
743430336,4.11,14108,432
749391685,3.95,11215,403
385526350,2.84,9733,945
689855532,3.83,12388,1457
670021474,3.41,12377,2352
375751114,4,10026,63
60751576,3.86,10480,268
671723227,4.14,8715,454
1563897229,4.4,10390,156
307959880,3.97,10214,2033
9643113442,4.08,6980,590
671019708,4.1,17345,936
230015913,4.03,10884,948
62333003,3.66,9818,1881
312965338,3.89,9584,504
451465105,4.04,9926,915
1406501069,4.05,12818,709
1591826047,4.34,15859,394
60859512,3.91,10075,1013
044101125X,4.06,11325,597
739329189,3.9,11263,664
62377183,3.74,8376,1809
198320043,3.76,10265,628
380756277,4.06,13391,325
743454154,4.09,10938,776
140424504,4.05,10630,57
62083392,3.61,10905,1548
297853260,4.12,8094,1272
159448144X,4.1,7318,1078
743200403,4.12,10563,315
1857230310,4.09,10679,350
1400065933,3.55,11230,2183
486287599,4.04,12499,168
679723005,4.28,9811,554
155970361X,3.66,9705,252
62076116,4.28,19059,2229
1599901099,3.97,17095,1868
1439166641,3.72,7601,1027
61953385,4.07,12679,1297
547576722,3.61,10616,1820
067003472X,3.89,8381,383
140422072,3.55,13239,287
1414334095,4.34,10703,737
62280562,3.34,9662,2619
671027638,3.56,8980,389
976165910,3.76,9946,697
803731558,3.85,14540,1116
375719202,3.83,10663,603
067088278X,4.24,12747,431
988262592,4.24,7311,1177
1250038820,4.5,12614,1301
547548109,3.91,13207,561
038549422X,4.09,10567,1437
039306235X,3.86,8753,1013
743233212,3.94,9081,833
1596912510,3.85,12150,1196
1440503257,4.1,10643,268
147675571X,4.39,8729,1398
767923820,3.9,10091,508
316094617,3.79,14045,2272
385529988,4.12,8969,1433
1857933362,3.99,11518,204
1250034604,3.92,11318,1846
753821788,3.51,9299,1345
374249393,4.08,9316,611
1599908441,3.81,15206,1604
162779073X,4.08,8366,1130
812508645,3.96,11922,867
752848267,4.16,11261,513
9646534783,4.63,2773,286
915297019,4.05,8106,940
1596434465,4.04,10832,941
140441050,3.94,9701,397
747589372,3.84,9308,1051
140376410,3.85,12389,757
439568455,3.64,11685,460
439568412,3.87,11534,375
767928881,3.85,9754,1214
373211392,3.77,15818,2840
385535775,2.93,10621,2215
345418425,3.89,11054,338
525422242,4.36,13282,722
6161413,3.95,12689,197
1400064996,4.22,8890,312
451527291,4.41,12700,69
749935081,4.05,15890,1000
1455559318,4.14,16727,1967
61134104,4.04,12499,2005
043933909X,4.15,12956,500
147515025,4.24,7823,509
743296788,4.05,11231,649
009959241X,3.92,9459,510
61732370,3.69,10365,2007
393313964,3.89,5434,683
896214400,4.52,11499,788
141659907X,3.75,10831,1622
1417642122,4.71,11503,206
1904633684,4.2,11535,575
316113573,3.28,13779,1232
147674906X,3.75,8882,1222
1401216862,4.37,13566,570
385518684,3.71,12168,797
446359688,3.98,10098,111
055380717X,3.99,10893,1093
553807137,3.34,12456,1066
425136981,3.77,9490,260
7256752,4.01,11444,838
552548928,4.06,11696,449
006199104X,3.97,10424,1480
60817321,3.96,9963,860
144241314X,3.85,11911,561
1439102430,3.86,12132,1257
441012396,3.88,15982,1124
679735259,4.24,10383,751
307593495,3.98,9252,1208
2266071289,4.18,9560,553
674024451,4.05,9875,55
743484339,3.86,12508,445
61939897,3.28,10392,1237
761117199,3.95,9660,102
1416984488,3.89,12547,2388
679729453,4.42,10779,606
006232540X,3.58,6609,1349
826328091,4.09,10632,1373
373210027,3.87,16399,1196
99437597,4.02,8532,644
439858038,4.18,11616,275
1550229788,4.38,8458,44
1606841440,3.8,17572,2474
71373586,4.06,9344,252
425237796,4.28,17970,921
141993595X,4.18,18050,1246
375714685,3.9,10414,561
1559363304,4.2,11023,692
886779065,4.04,11576,178
553593617,3.66,12631,2248
60988649,2.8,12534,921
312858868,3.87,11701,1520
023070395X,3.7,12299,1671
1559362316,4.29,10271,367
375724370,3.54,11184,1025
553582933,3.8,12843,324
316406813,4.54,13695,1232
1477823484,4.01,8318,666
345519515,4.25,17359,1051
020161622X,4.31,9416,549
9799822939,3.85,7068,626
356504263,4.18,8397,1073
142003808,3.83,9313,911
1401219217,4.36,10368,566
1592402739,3.54,10669,1574
316407038,3.93,6976,889
385352093,3.76,8666,1389
440114330,4.09,10351,78
679410503,4.25,9592,182
394873335,4.15,12232,105
1402245858,4.28,20891,1386
553589482,4.14,12020,312
043932162X,4.4,10736,185
895941228,4.2,9549,417
316200980,4.21,11754,736
9793210605,4.2,7737,715
1250045630,4.38,17022,1941
399163603,4.4,11359,1105
374271569,3.66,10096,1744
618640142,4.26,9067,65
312575939,3.76,18605,1293
1846054729,3.79,9689,1076
345444078,4.43,10663,53
1416548483,4.17,10432,753
1847673767,3.43,9096,817
60097914,3.82,11078,750
1426858329,3.96,20313,1286
688149006,4.04,13380,464
547250258,3.78,9819,1590
60755806,3.83,10610,1702
60774126,4.27,16680,461
743484304,3.8,12657,365
439771242,4.06,11914,1105
316154385,3.51,12922,1396
749732105,4.32,11693,169
385353774,3.42,8553,1891
380005255,4.09,12447,652
380803275,4,10840,104
1599904780,4.03,17052,1669
402366174,4.71,9891,206
547738471,3.86,12033,2408
039474067X,4.07,10458,648
1573458716,4.27,9944,251
451201027,4.21,8944,125
60514094,3.87,16311,783
312286252,3.95,10113,510
1573223565,3.56,8999,485
812975294,3.99,12346,908
375421874,3.82,12245,599
553575422,4.08,13781,791
618750436,3.88,10293,1220
067982412X,3.86,13606,658
60779632,3.6,10334,1703
1421506270,4.39,14986,390
1423116968,3.95,12380,1009
1451648448,4.14,8722,1331
078572902X,3.96,9315,704
1595540547,4.23,9668,1731
1451697384,4.17,7652,1187
61714321,4.01,10713,569
006095955X,4.02,9218,544
034544177X,4.07,8344,780
1857231031,3.81,12580,157
60795484,4.05,10765,449
1409522016,4.06,13765,852
1414339364,3.36,9085,1074
1596434872,4.12,11164,2395
375703403,3.91,7894,629
736423087,4.22,10332,98
312352182,3.88,10172,438
040405109X,4.48,3427,556
044656432X,3.58,11227,1160
451199928,3.77,14459,787
440243394,3.93,10301,301
159523103X,3.77,8428,1384
345396685,4.27,10761,665
307021858,4.33,10615,25
034552666X,4.06,8639,1025
140003292X,4.47,9424,122
394837363,4.28,14043,82
1844285081,4.28,12254,80
1563895285,4.08,10331,316
1585101435,3.77,9611,420
312546602,4.12,15771,1097
99436922,3.84,9184,241
1613125348,4.25,14445,2387
000735049X,4.02,9486,1369
552143545,4.12,14256,527
786939508,4.15,9647,128
310210062,4.39,5953,219
1439148015,4.16,17699,814
1577344677,4.01,13112,679
738703915,3.81,15848,851
517219026,4.52,11063,66
553806610,4.06,16371,614
575097361,4.67,9792,453
1439150001,4.17,10544,899
60539097,3.75,9531,820
446606243,3.97,10037,385
316098868,3.41,10535,1754
7325940,4.45,12047,560
451190548,4.5,12232,141
821780654,4.02,17448,872
451411528,4.01,17279,925
857520660,3.54,8152,1745
590442872,4.14,11164,84
375828192,3.52,12665,702
373210329,4.32,14153,1160
316211176,3.9,10043,1013
553576798,3.99,11649,798
803710402,4.33,10959,667
345440781,3.82,11508,419
156007479,3.69,11271,1266
380790076,3.86,16945,658
425246957,4.07,18193,1201
1421500620,4.44,12788,179
312346069,4.35,11125,439
345524942,3.44,11001,1654
006173506X,3.44,18463,2290
778324516,4.14,11757,668
1615731075,3.47,8084,1393
446699454,3.87,11098,1112
312932782,3.9,15216,737
99461099,3.89,8405,778
743428188,4.03,9873,1240
345354915,3.94,13299,311
310263468,3.82,8999,612
7245823,3.8,11104,1892
014013168X,3.72,8683,609
62118692,3.69,13504,1705
425128164,3.91,12897,311
374180652,4.25,8060,887
1455530093,4.26,8692,1180
758232004,4.18,18822,933
446550000,4.02,10837,1891
312932812,3.78,14318,520
1400066124,4.08,9933,1341
61187844,3.52,10415,1758
439700418,4.14,12022,1234
